comment,attack
"['love', 'u', 'toold', 'maddi', 'delete', 'monster', 'u', 'havnt', 'even', 'deleted', 'monster', 'yaa', 'biiittch', 'hahahahahaha', 'okay', 'well', 'dont', 'actually', 'delet', 'looking', 'bf', 'cuz', 'dont', 'want', 'people', 'say', 'mean', 'things', 'im', 'tottaly', 'fine', 'people', 'saying', 'stuff']",1
"['hope', 'know', 'hate', 'frances', 'one', 'best', 'friends', 'ass', 'hole', 'good', 'see', 'hate', 'though']",1
"['bitch', 'stfu', 'least', 'recognize', 'lyk', 'u', 'care', 'bitch']",1
"['u', 'sniff', 'poo', 'defently', 'x']",1
"['ass', 'face']",1
"['hey', 'betch', 'wan', 'na', 'lil', 'slut', 'please', 'oh', 'lordy', 'stop', 'cuttin', 'eyes', 'r', 'cus', 'want', 'dead', 'daz', 'kyute', 'take', 'bath', 'right', 'nao', 'front', 'back', 'uh', 'side', 'side', 'everywhere']",1
"['aww', 'beat', 'ass', 'badass', 'enough', 'exactly', 'imeant', 'pussssssyss', '33333', 'cause', 'probably', 'fuckin', 'girl', 'tell', 'youu', 'ill']",1
"['hi', 'smelly', 'rotten', 'poo', 'smell', 'like', 'pigs', 'vomit', 'go', 'toilet', 'wondered', 'smell', 'missed', 'toilet', 'fell', 'ugly', 'clothes', 'poor', 'stink', 'like', 'hamster', 'poo', 'love', 'ram', 'metal', 'pole', 'ass', 'love', 'see', 'get', 'hit', 'car']",1
"['people', 'lying', 'cute', 'vv', 'right', 'sexy', 'beast']",1
"['hey', 'suck', 'hoe', 'cruel']",1
"['ya', 'love', 'someone', 'likely']",1
"['iz', 'yyo', 'cum', 'realie', 'gray', 'umm', 'wtf']",1
"['fuck', 'nigger', 'woahman', 'cool']",1
"['love', 'ur', 'comments', 'calling', 'hoe', 'slut', 'bitch', 'guess', 'wat', 'u', 'one', 'lol', 'lol', 'yeah', 'deff', 'get', 'lifee']",1
"['dont', 'talk', 'rubinathy15', 'stupid', 'huh', 'smell', 'hater', 'lol']",1
"['comebacks', 'suck', 'balls', 'like', 'said']",1
"['thanks', 'time', 'bitch', 'swear', 'would', 'ughhhh', 'elizabeth', 'u062a', 'rodriguez', 'wtf', 'ughhhhh', 'meann', 'dumbass']",1
"['caan', 'go', 'get', 'maccas', 'go', 'get', 'lazy', 'bum']",1
"['girls', 'wan', 'na', 'tabi', 'since', 'using', 'pictures', 'obviously', 'hot', 'real', 'dumb', 'fucks', 'hahaahhaha', 'im', 'starting', 'take', 'compliment', 'lmao', 'hahahah', 'ddddddd']",1
"['u', 'guys', 'need', 'gay', 'hopp', 'matts', 'dick', 'wtf', 'dnt', 'even', 'noe', 'matt', 'dum', 'hoe', 'hop', 'mah', 'dik']",1
"['ok', 'really', 'put', 'stupid', 'skank', 'smd', 'haha', 'comebacks', 'get', 'new', 'ones', 'embrassing', 'yourselfr', 'elizabeth', 'u062a', 'rodriguez', 'love', 'fucking', 'two', 'faced', 'man', 'say', 'hi', 'every', 'day', 'fuck', 'problem', 'man', 'know', 'heres', 'new', 'comeback', 'hop', 'dick', 'bitch', 'go', 'comb', 'hairs', 'mole', 'fucking', 'two', 'faced', 'bitch', 'like', 'lil', 'friends', 'thanks', 'time', 'bitch', '3']",1
"['ur', 'sexy', 'kume', 'suk', 'dikk', 'um', 'thnxx', 'ill', 'pass']",1
"['hi', 'name', 'andrew', 'want', 'fuck', 'brains', 'hoe', 'woah', 'woah', 'nice']",1
"['fagg', 'hahahahaha', 'fagg', 'buddy', 'lol']",1
"['hey', 'call', ""'baby"", 'baby']",1
"['yeh', 'like', 'drama', 'healthy', 'said', 'somethn', 'thr', 'sed', 'exsactly', 'noe', 'dis', 'amber', 'im', 'dum', 'kus', 'taylor', 'brianna', 'u', 'byee']",1
"['gooooooooooooooooooooood', 'i', ""'m"", 'gon', 'na', 'cut']",1
"['lmao', 'yurr', 'reall', 'funny', 'skinny', 'ass', 'bitchh', 'hm', 'really', 'much', 'insult', 'fat', 'lol', 'u', 'suck', 'talkn', 'shit', 'later', 'white', 'trash', 'skank', 'ur', 'super', 'ugly', 'nd', 'guy', 'u', 'like', 'really', 'isnt', 'gon', 'na', 'come', 'back', 'around', 'u', 'laterrrr', 'ahhaha', 'yuurr', 'funnyy', 'reall', 'funny', 'ndd', 'dntt', 'want', 'hatt', 'guy', 'comee', 'bckk', 'mee', 'anyyy', 'moree', 'ndd', 'yeahh', 'suck', 'tlking', 'shit', 'jstt', 'dntt', 'tlk', 'shitt', 'thiss', 'wouldd', 'tlk', 'itt', 'yuurr', 'face', 'iff', 'knew', 'whoo', 'thiss', 'wass', 'bitch', 'gett', 'life', 'ndd', 'stopp', 'worrying', 'aboutt', 'mines']",1
"['iightt', 'breaks', 'yur', 'heart', 'break', 'dickk', 'ahahaha', 'lol']",1
"['lmao', 'yurr', 'reall', 'funny', 'skinny', 'ass', 'bitchh', 'hm', 'really', 'much', 'insult', 'fat', 'lol', 'u', 'suck', 'talkn', 'shit', 'later', 'white', 'trash', 'skank', 'ur', 'super', 'ugly', 'nd', 'guy', 'u', 'like', 'really', 'isnt', 'gon', 'na', 'come', 'back', 'around', 'u', 'laterrrr', 'ahhaha', 'yuurr', 'funnyy', 'reall', 'funny', 'ndd', 'dntt', 'want', 'hatt', 'guy', 'comee', 'bckk', 'mee', 'anyyy', 'moree', 'ndd', 'yeahh', 'suck', 'tlking', 'shit', 'jstt', 'dntt', 'tlk', 'shitt', 'thiss', 'wouldd', 'tlk', 'itt', 'yuurr', 'face', 'iff', 'knew', 'whoo', 'thiss', 'wass', 'bitch', 'gett', 'life', 'ndd', 'stopp', 'worrying', 'aboutt', 'mines']",1
"['many', 'times', 'fucked', 'elventy', 'four', 'r', 'jeez', 'fuck', 'offf']",1
"['alix', 'suk', 'yu', 'wtf', 'bxtch', 'ianit', 'gayy', 'nd', 'da', 'fukk', 'anit', 'lyke', 'wat', 'iluk', 'lyke', 'ionly', 'gurlz', 'clea', 'bxtch']",1
"['would', 'one', 'love', 'u', 'dont', 'know', 'find', 'ill', 'let', 'u', 'know']",1
"['yew', 'eva', 'cunsidered', 'smashin', 'whit3', 'gurl', 'wit', 'nice', 'nipples', 'sure', 'nd', 'ihave', 'smashed', 'white', 'gurl']",1
"['rosie', 'twat', 'dont', 'agree']",1
"['one', 'ugliest', 'bitches', 'ever', 'fucking', 'seen', 'seen', 'face', 'lately', 'would', 'talkin', 'hun']",1
"['lame', 'ass', 'oviously', 'iloveyouhh', 'moree', 'ur', 'extra', 'extra', 'lame', 'inkorrekt', 'obvious', 'love', 'alani']",1
"['like', 'baby', 'girls', 'pedophile', 'one', 'baby', 'girls']",1
"['lmbo', 'vv', 'aqen', 'hayley', 'stank', 'ass', 'startinq', 'people', 'aha', 'don', 't', 'waist', 'you', 're', 'time', 'odeee', 'soft', 'qnna', 'run', 'away', 'lol', 'k', 'lamesz']",1
"['i', ""'m"", 'creepy', 'stalker', 'everyone', 'fucking', 'hates', 'everyone', 'knows', 'fucking', 'remind', 'harmony', 'flashpink', 'uglier', 'alittle', 'pathetic', 'everyone', 'knows', 'fake', 'girls', 'want', 'attention', 'dumbfuck', 'dont', 'fake']",1
"['ashleys', 'nice', 'girl', 'dont', 'mess', 'ya', 'weirdos', 'thankies', 'love']",1
"['bitch', 'kant', 'rapp', 'niqquh', 'suk', 'dik', 'pussy']",1
"['since', 'aussie', 'rope', 'walabies', 'free', 'time', 'well', 'im', 'aussie', 'live', 'dont', 'lol']",1
"['dont', 'think', 'virgin', 'btw', 'xd', 'hahaha', 'think']",1
"['sware', 'shxt', 'like', 'fite', 'anyone', 'wiinn', 'wellll', 'lil', 'stiiick', 'bitch', 'stop', 'trying', 'act', 'hard', 'srry', 'tht', 'ur', 'anonomous', 'u', 'say', 'shit', 'oh', 'yeah', 'dnt', 'try', 'tew', 'akt', 'hard', 'btw', 'juss', 'dnt', 'let', 'ppl', 'fuk', 'wit', 'like', 'u', 'stank', 'hoe', 'u', 'kan', 'hop', 'mah', 'shit', 'fuk', 'u', 'nice', 'dayy', 'bye', 'haterr']",1
"['gay', 'hahahaha']",1
"['go', 'hell', 'xd', 'go', 'hell', 'ugly', 'wannabe', 'scene', 'chick']",1
"['i', ""'m"", 'finished', 'wanking', 'hahaha', 'whats', 'favourite', 'car', 'lol', 'p', 'lol', 'like', 'hummer', 'bahaha']",1
"['guess', 'get', 'life', 'even', 'know', 'would', 'even', 'start', 'shit', 'seriously', 'must', 'bit', 'messed', 'head', 'pathetic', 'one', 'information', 'nope', 'ai', 'messed']",1
"['lol', 'r', 'u', 'lesbian', 'real', 'talk', 'honest', 'everyone', 'says', 'lmaoooo', 'ok', 'u', 'r', 'thats', 'hot', 'legit', 'gross']",1
"['ohh', 'look', 'girl', 'fakes', 'faked']",1
"['aree', 'youu', 'gaayy', 'x', 'ummm', 'think']",1
"['yourr', 'suchh', 'sluuttt', 'ya', 'tu', 'sabes']",1
"['hangout', 'moises', 'today', 'saw', 'status', 'said', 'name', 'even', 'know', 'like', '7th', 'grade', 'crying', 'loud', 'yes', 'dont', 'worry']",1
"['lol', 'r', 'u', 'lesbian', 'real', 'talk', 'honest', 'everyone', 'says', 'lmaoooo', 'ok', 'u', 'r', 'thats', 'hot', 'legit', 'gross']",1
"['haha', 'lifeless', 'cunt', 'stop', 'writing', 'wall', 'shit', 'faced', 'slut', 'yo', 'mamma']",1
"['girl', 'kind', ""'friends"", 'like', 'emily', 'spreading', 'rumours', 'said', 'really', 'man', 'lmbo', 'anyway', 'emily', 'heard', 'girl', 'barged', 'class', 'one', 'day', 'continue', 'lol', 'man', 'sings', 'like', 'one', 'p']",1
"['going', 'rude', 'give', 'smart', 'ass', 'answers', 'unfollow', 'okay']",1
"['dont', 'know', 'seem', 'like', 'bitch', 'i', ""'m""]",1
"['bj', 'hj', 'omg', 'lolz']",1
"['stupid', 'bitchhh', 'hop', 'ashlie', 'formspring', 'bye']",1
"['going', 'rude', 'give', 'smart', 'ass', 'answers', 'unfollow', 'okay']",1
"['stop', 'fucking', 'lying', 'used', 'smoke', 'sttupppiddddddd', 'smoked', 'yuu', 'haha', 'chill', 'r', 'yehh', 'used', 'i', ""'m"", 'kiddingg', 'r', 'buut', 'anymore']",1
"['virgin', 'lies', 'lies', 'yes', 'wtf']",1
"['1', 'favor', 'get', 'maa', 'shitt', 'r', 'thank', 'r', '2', 'dont', 'know', 'tthaa', 'fuhkk', 'haha', 'bitch', 'smd', 'stupid', 'skank', 'learn', 'spell', 'proper', 'grammer', 'lmaoo']",1
"['bitchh', 'really', 'yur', 'saying', 'shez', 'fat', 'bitch', 'yur', 'probly', 'fat', 'lonely', 'ass', 'flat', 'chested', 'bitch', 'ckant', 'get', 'none', 'stop', 'hating', 'please', 'bitch', 'take', 'yur', 'shit', 'anonymus', 'dumm', 'ass', 'bitch', 'lol', 'day', 'bitch', 'takes', 'anonymous', 'day', 'grew', 'balls']",1
"['ur', 'butt', 'big', 'idea', 'ur', 'sarcastic']",1
"['ew', 'fuckkk', 'shes', 'ugly', 'fuuucckkk', 'ugly', 'fuck', 'would', 'talking', 'retard', 'know', 'pretty', 'girl', 'see', 'one']",1
"['cool', 'suck', 'dick', 'srry', 'hardcore']",1
"['fake', 'lameeee', 'know', 'like', 'lot', 'hate', 'groups', 'myspace', 'fake', 'shutup']",1
"['dont', 'even', 'fucking', 'fakes', 'stop', 'fucking', 'bullshit', 'get', 'life', 'jezuss', 'old', 'kid', 'lifeless', 'bitch', 'need', 'help', 'yes']",1
"['get', 'yo', 'knees', 'meh', '3', 'nevah']",1
"['vvvvvv', 'chick', 'aint', 'gott', 'friends', 'like', 'start', 'wif', 'ppl', 'lol', 'wowww']",1
"['bulmic', 'made', 'really', 'upset', 'want', 'talk', 'shit', 'please', 'shit', 'talk', 'instead', 'tabi', 'please', 'leave', 'alone', 'thanks']",1
"['ur', 'fukin', 'sexyvv', 'dont', 'listen', 'fuk', 'thnx', 'def']",1
"['gooooooooooooooooooooood', 'i', ""'m"", 'gon', 'na', 'cut']",1
"['lmao', 'cant', 'spell', 'becuz', 'fuking', 'wrry', 'thanx', 'hell', 'write', 'like', '4th', 'grader', 'worrying', 'vvv', 'letting', 'know', 'cool', 'following', 'trying', 'hang', 'people', 'older', 'mkay', 'mature']",1
"['hey', 'stupid', 'people', 'see', 'everyone', 'knows', 'tabi', 'real', 'life', 'yeah', 'retarded', 'still', 'call', 'fake', 'operating', 'computer', 'saying', 'hahahahahahahhhahahah', 'oh', 'god', 'love']",1
"['mini', 'spaz', 'attack', 'ever', 'happen', 'freak', 'answer', 'nicely', 'one', 'yeah', 'freak', 'sweety']",1
"['fallen', 'mr', 'flinstone', 'aww', 'sad', 'coz', 'dont', 'like', 'u', 'dates', 'gurls', 'personality', 'identity', 'hmm', 'hope', 'u', 'didnt', 'hurt', 'urself', 'u', 'fell']",1
"['really', 'rude', 'heck', 'problem', 'dunno']",1
"['wrong', 'age', 'give', '50', 'minutes', 'hard', 'sex', 'ass', 'dont', 'lie', 'know', 'want', 'know', 'motherfucking', 'perv', 'go', 'fuck', 'grandpa']",1
"['fuck', 'nigger', 'woahman', 'cool']",1
"['hi', 'asslee', 'asshole', 'hi', 'anonymous']",1
"['jeez', 'many', 'guys', 'like', 'one', 'dumbass']",1
"['remind', 'dick', 'yayyyy', '3']",1
"['wan', 'na', 'fucking', 'get', 'anything', 'much', 'beef', 'seriously', 'even', 'like', 'beef', 'preferably', 'chicken', 'hey', 'kinda', 'pissin', 'dude', 'hop', 'dick', 'x', 'love', 'youuu']",1
"['beautiful', 'girl', 'dont', 'think', 'shoul', 'things', 'cause', 'fucking', 'life', 'sorry', 'say', 'better', 'life', 'throw', 'away', 'thats', 'bad']",1
"['lying', 'think', 'changing', 'ur', 'appearance', 'getting', 'tattoos', 'make', 'people', 'recognize', 'ugly', 'inside', 'enough', 'said', 'wow', 'thats', 'totally', 'going', 'dont', 'want', 'tattoos', 'change', 'appearance', 'hide', 'anything', 'thts', 'definately', 'goal', 'think', 'im', 'ugly', 'inside', 'thank', 'appreciate', 'opinion', 'one', 'thinks']",1
"['ugly', 'oohhh', 'well', 'thanksss', 'yuuur', 'soo']",1
"['porch', 'monkey', 'niglett', 'p']",1
"['ever', 'called', 'whore', 'oh', 'man', 'hurt', 'sooo', 'bad', 'haha', 'people', 'say', 'dont']",1
"['racooonn', 'stayy', 'maaa', 'shitt', 'please', 'smd']",1
"['fallen', 'mr', 'flinstone', 'aww', 'sad', 'coz', 'dont', 'like', 'u', 'dates', 'gurls', 'personality', 'identity', 'hmm', 'hope', 'u', 'didnt', 'hurt', 'urself', 'u', 'fell']",1
"['dont', 'squirm', 'motha', 'fucka', 'syringe', 'spare', 'time', 'skin', 'niggers', 'hit', 'nigga', 'nico', 'binge', 'aha', 'nigga', 'zure', 'nice', 'rhyme', 'llama', 'fucker']",1
"['go', 'away', 'u', 'mad', 'corny', 'wat', 'fuck', 'pussy']",1
"['lmfao', 'shxt', 'dhatss', 'whyy', 'dheyy', 'anonymouss', 'ckuss', 'dhem', 'hoess', 'nastyy', 'n', 'saiid', 'dnt', 'get', 'hurt', 'ckuss', 'yew', 'bee', 'gettinqq', 'slickk', 'n', 'dnt', 'bee', 'fuckinqq', 'wit', 'mhe', 'lol', 'ohka']",1
"['oh', 'thank', 'ppl', 'yes', 'always', 'think', 'cousin', 'whore', 'offense', 'thank', 'clarifying', 'easier', 'game', 'xando', 'yes', '479', 'lastnight', 'number', 'aww', 'ahh', 'didnt', 'get', 'question', 'one']",1
"['hi', 'smelly', 'rotten', 'poo', 'smell', 'like', 'pigs', 'vomit', 'go', 'toilet', 'wondered', 'smell', 'missed', 'toilet', 'fell', 'ugly', 'clothes', 'poor', 'stink', 'like', 'hamster', 'poo', 'love', 'ram', 'metal', 'pole', 'ass', 'love', 'see', 'get', 'hit', 'car']",1
"['im', 'guy', 'cant', 'fuck', 'get', 'girl', 'ha', 'well', 'uh', 'alright', 'good', 'knoww', 'funny', 'ha']",1
"['would', 'u', 'ever', 'give', 'blowjob', 'would', 'u', 'ever', 'drink', 'sperm', 'becuase', 'really', 'want', 'wan', 'na', 'sex', 'much', 'even', 'funny', 'hard', 'get', 'u', 'thats', 'weird']",1
"['oh', 'bitch', 'ca', 'hide', 'cus', 'i', ""'m"", 'gon', 'na', 'find', 'gon', 'problem', 'hoe', 'hide', 'frm', 'wtf', 'aint', 'hidin', 'noone', 'sawgrass', 'ull', 'find', 'oh', 'yeah', 'royal', 'palm', 'like', 'f', 'hoe', 'u', 'dnt', 'skare']",1
"['leave', 'tabi', 'alone', 'know', 'fact', 'done', 'anything', 'pretty', 'sure', 'pathetic', 'saying', 'shit', 'anomalously', 'balls', 'say', 'face', 'fake', 'grow', 'pair', 'shut', 'hell', 'care', '3', 'love', 'jo']",1
"['nigggah', 'isz', 'yuh', 'circumsized', 'kum', 'luk', 'bxtch']",1
"['filthy', 'mexican']",1
"['fukk', 'wht']",1
"['love', 'ur', 'comments', 'calling', 'hoe', 'slut', 'bitch', 'guess', 'wat', 'u', 'one', 'lol', 'lol', 'yeah', 'deff', 'get', 'lifee']",1
"['hahah', 'funny', 'u', 'defend', 'beiber', 'kid', 'also', 'funny', 'u', 'stalked', 'whole', 'twitter', 'nice', 'goin', 'bitch']",1
"['hey', 'idiots', 'tabi', 'sister', 'know', 'using', 'fake', 'accounts', 'leave', 'alone', 'already', 'sam', 'hahahaha', 'thanks', 'think', 'using', 'fake', 'pictures', 'like', 'isnt']",1
"['likee', 'dick', 'neeeever']",1
"['ok', 'bitch', 'wan', 'na', 'get', 'started', 'ok', 'one', 'faggot', 'used', 'term', 'people', 'try', 'use', 'get', 'feel', 'bad', 'two', 'nothing', 'alowlife', 'bitch', 'gets', 'kicks', 'starting', 'shit', 'people', 'comestarting', 'shit', 'formspring', 'well', 'want', 'bitch']",1
"['haha', 'knew', 'youu', 'would', 'andd', 'umm', 'kids', 'creep', 'worse', 'bahahaha', 'vv', 'woww', 'yourr', 'retarded', 'lol', 'thanks']",1
"['wan', 'na', 'fucking', 'get', 'anything', 'much', 'beef', 'seriously', 'even', 'like', 'beef', 'preferably', 'chicken', 'hey', 'kinda', 'pissin', 'dude', 'hop', 'dick', 'x', 'love', 'youuu']",1
"['fack', 'go', 'suck', 'vag', 'fake', 'r', 'ummm', 'im', 'pretty', 'sure', 'dont', 'look', 'like', 'fake', 'im', 'pretty', 'thanks', 'though']",1
"['u', 'r', 'conseded', 'biatch', 'u', 'sure', 'every', 'body', 'likes', 'u', 'u', 'luv', 'puting', 'every', 'body', 'u', 'tlk', 'ppl', 'body', 'else', 'dose', 'u', 'make', 'dem', 'feel', 'bad', 'get', 'life', 'wait', 'im', 'srry', 'old', 'r', 'grow', 'uppp', 'r', 'dont', 'care', 'ppl', 'like', 'find', 'something', 'better', 'doo', 'instead', 'tlking', 'shit', 'formspring', 'fuck', 'would', 'care', 'little', 'pussy', 'sayysss', 'patheticcccc']",1
"['bastard', 'term', 'endearment', 'yeh', 'know', 'lmao']",1
"['know', 'remind', 'old', 'man', 'oncee', 'nopee', 'butt', 'like', 'said', 'thanks', 'imforming']",1
"['page', 'says', '3', 'min', 'ago', 'lol', 'btw', 'ur', 'ugly', 'whoever', 'said', 'dumb']",1
"['face', 'nastyy', 'jealous']",1
"['ask', 'questions', 'lmao', 'roney', 'get']",1
"['whats', 'one', 'thing', 'strongly', 'male', 'female', 'dis', 'like', 'ok', 'im', 'going', 'go', 'dis', 'like', 'maybe', 'shadyness', 'trying', 'player', 'chikies', 'maybe', 'bitchy', 'cattyness']",1
"['fat', 'alexis', 'fat', 'ass', 'low', 'life', 'bitch', 'haha', 'thanks', 'youu']",1
"['call', 'shady', 'nickname', 'bitch', 'dxp', 'wat', 'bitch', 'nigga', 'name', 'showin', 'bitch', 'move', 'hating']",1
"['finger', 'tight', 'ass', 'wtf', 'hahaha']",1
"['frances', 'gross', 'nastiest', 'couple', 'ive', 'ever', 'freakin', 'seen', 'way', 'league', 'like', 'joke', 'appreciate', 'trying', 'help', 'working', 'go', 'away', 'stop', 'jealous', 'yeah']",1
"['damn', 'go', 'jack', 'watching', 'monkey', 'damn', 'well']",1
"['bushwhacking', 'alchy', 'piece', 'shit', 'scrub', 'blocked']",1
"['betty', 'like', 'adorable', 'look', 'like', 'crack', 'heads', 'shit', 'toilet', 'dear', 'even', 'make', 'sense']",1
"['meanzz', 'ask', 'questions', 'stuff', 'nawt', 'talk', 'shit', 'anonymus', 'pussy', 'ass', 'bitchez', 'watever', 'tho', 'yew', 'guyz', 'mean', 'shitt', 'affect', 'bitch', 'someone', 'cares', 'pussy', 'ass', 'fuken', 'ugly', 'bitchez', 'fukk', 'youu', 'love', 'alwyz', 'marissa', '3', 'ily', 'got', 'right', 'love', 'youu', '3', 'maybe', 'pussy', 'ass', 'bitches', 'say', 'face', 'one', 'day']",1
"['rasis', 'r', 'calling', 'u', 'raisin', 'yes']",1
"['leave', 'kasey', 'alone', 'hell', 'lot', 'nicer', 'shut', 'yo', 'damn', 'mouf', 'yes', 'purposely', 'spelled', 'word', 'wrong', 'need', 'correct', 'hah', 'fuck', 'ganna', 'r', 'shows', 'much', 'know', 'fucking', 'pussy', 'dont', 'even', 'put', 'name']",1
"['hope', 'yhu', 'dnt', 'thinkkk', 'yhur', 'prety', 'casue', 'yhur', 'well', 'uglierrrr', 'life', 'juss', 'get', 'lowerr', 'day', 'keep', 'talking', 'shit']",1
"['fu', 'bawls']",1
"['lmfao', 'fucking', 'creepy', 'must', 'friends', 'life', 'create', 'muliple', 'formsprings', 'saying', 'theyre', 'fakes', 'quit', 'thinking', 'everyone', 'wants', 'copy', 'one', 'would', 'fake', 'i', ""'m"", 'sorry', 'pathetic', 'poser', 'one', 'creepy', 'stalker']",1
"['call', 'gmac', 'moo', 'yes', 'calls']",1
"['um', 'da', 'gurl', 'dat', 'hangs', 'wit', 'evelyn', 'name', 'katiana', 'cause', 'alwayz', 'hearing', 'u', 'talk', 'u', 'like', 'wtf', 'get', 'life', 'dnt', 'even', 'noe', 'herr', 'like', 'wtf', 'ur', 'annoying', 'damn', 'bitch', 'hop', 'byeeeeeeee']",1
"['beach', 'fucking', 'shit', 'daddy', 'soccer', 'faggots', 'yes', 'yes']",1
"['bitch', 'get', 'one', 'thing', 'straight', 'toney', 'well', 'never', 'go', 'ur', 'pretty', 'ur', 'bitch', 'inside', 'sorry', 'dont', 'like', 'one', 'reson', 'people', 'nice', 'u', 'cause', 'ur', 'sister', 'stop', 'thinking', 'ur', 'hot', 'shit', 'urself', 'im', 'always', 'dont', 'worry', 'relationships', 'definitely', 'none', 'business', 'im', 'bitch', 'deserve', 'one', 'im', 'sure']",1
"['lmao', 'yurr', 'reall', 'funny', 'skinny', 'ass', 'bitchh', 'hm', 'really', 'much', 'insult', 'fat', 'lol', 'u', 'suck', 'talkn', 'shit', 'later', 'white', 'trash', 'skank', 'ur', 'super', 'ugly', 'nd', 'guy', 'u', 'like', 'really', 'isnt', 'gon', 'na', 'come', 'back', 'around', 'u', 'laterrrr', 'ahhaha', 'yuurr', 'funnyy', 'reall', 'funny', 'ndd', 'dntt', 'want', 'hatt', 'guy', 'comee', 'bckk', 'mee', 'anyyy', 'moree', 'ndd', 'yeahh', 'suck', 'tlking', 'shit', 'jstt', 'dntt', 'tlk', 'shitt', 'thiss', 'wouldd', 'tlk', 'itt', 'yuurr', 'face', 'iff', 'knew', 'whoo', 'thiss', 'wass', 'bitch', 'gett', 'life', 'ndd', 'stopp', 'worrying', 'aboutt', 'mines']",1
"['uhmm', 'bestie', 'dnt', 'u', 'evr', 'get', 'da', 'braces', 'ya', 'teeth', 'fcked', 'lmao', 'diz', 'nd', 'idnt', 'mi', 'teeth', 'suk', 'big', 'slab', 'lol']",1
"['r', 'u', 'gay']",1
"['http', 'www', 'e', 'castig', 'com', 'index', 'php', 'r', 'g1x72', 'gayyyyy']",1
"['favorite', 'toy', 'play', 'child', 'fuck', 'suppose', 'remember', 'weirdo', 'maybe', 'ur', 'moms', 'dick', 'lol']",1
"['seee', 'im', 'makin', 'u', 'famous', 'dese', 'girls', 'crazi', 'dawg', 'lol', 'nigka', 'suk', 'big', 'ass', 'dik']",1
"['delete', 'formspring', 'immediately', 'clitface', 'rude']",1
"['mean', 'okay']",1
"['girl', 'kind', ""'friends"", 'like', 'emily', 'spreading', 'rumours', 'said', 'really', 'man', 'lmbo', 'anyway', 'emily', 'heard', 'girl', 'barged', 'class', 'one', 'day', 'continue', 'lol', 'man', 'sings', 'like', 'one', 'p']",1
"['bryans', 'uglyyy', 'dum', 'hoe', '5', '19', '10', 'aha', 'yu', 'guys', 'make', 'ugly', 'couple', 'hes', '5', '9', '10', 'yurr', 'info', 'deff']",1
"['bitchh', 'really', 'yur', 'saying', 'shez', 'fat', 'bitch', 'yur', 'probly', 'fat', 'lonely', 'ass', 'flat', 'chested', 'bitch', 'ckant', 'get', 'none', 'stop', 'hating', 'please', 'bitch', 'take', 'yur', 'shit', 'anonymus', 'dumm', 'ass', 'bitch', 'lol', 'day', 'bitch', 'takes', 'anonymous', 'day', 'grew', 'balls']",1
"['grosss', 'face', 'nasty']",1
"['lmaoo', 'nice', 'one', 'laura', 'u', 'gorgeousss', 'yah', 'elizabeth', 'needs', 'get', 'life', 'stop', 'talking', 'shit', 'oyahh', 'hm', 'happen', 'u', 'jhocelyn', 'udk', 'much', 'hate', 'bitch', 'haha', 'yeah', 'thanks', 'jhocelyn', 'idk', 'whats', 'going', 'ppl', 'tlking', 'shit', 'saying', 'im', 'ganna', 'fight']",1
"['ok', 'tatum', 'krista', 'friend', 'profile', 'thing', 'wanted', 'go', 'cuz', 'told', 'herer', 'didnt', 'answer', 'cuz', 'stupid', 'wanted', 'oread', 'told', 'obsesed', 'haha', 'whateverrrr', 'dude', 'even', 'know', 'anything', 'even', 'fucking', 'know', 'even', 'fucking', 'know', 'like', 'seriously', 'get', 'fuck', 'profile', 'like', 'real', 'im', 'done', 'bullshit', 'fucking', 'annoying', 'ask', 'anybody', 'ask', 'friends', 'fucking', 'obsessed', 'goodbye']",1
"['h3rd', 'yuh', 'su', 'k3d', 'l', 'x', 'k', 'n', 'cum3d', 'n', '3', 'h', '0', '3rszz', '3y3sz', 'n', 'm0', 'n3d', 'n', 'qh', 'l0nq', 'wtf', 'bxtch', 'get', 'da', 'fuk', 'hea', 'wid', 'dat', 'ish', 'wut', 'luk', 'lyke']",1
"['hahah', 'stfu', 'q', 'hehehe', 'bra', 'thing']",1
"['neva', 'asked', 'tew', 'b', 'ur', 'friend', 'betch', 'stopp', 'formspringin', 'mi', 'pussi', 'ahh', 'hoe', 'bring', 'ur', 'stoopid', 'ass', 'self', 'stoopid', 'ass', 'dramma', 'sumwhere', 'else', 'kaykay', 'stoopid', 'ugly', 'lukin', 'trick', 'okk', 'take', 'look', 'dwn', 'vv', 'fukin', 'syco', 'ass', 'um', 'oh', 'yeah', 'stop', 'usin', 'trickk', 'kus', 'sed', 'dat', 'tew', 'u', 'fukin', 'fat', 'ass', 'possom', 'lookin', 'ahh', 'gettin', 'guys', 'scruumy', 'dirtyy', 'stank', 'ass', 'kunt']",1
